STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Haswell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.394288867 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region coo,Group 1 Raw,UOPS,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
TABLE,Region coo,Group 1 Metric,UOPS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
Runtime (RDTSC) [s],25.0605,24.9999,25.0068,24.9749,25.0252,25.0078,25.0073,24.8880,24.6436,24.7646,24.7286,24.7289,24.7801,24.7637,24.7288,24.7125,24.9518,24.9441,24.9795,24.9355,24.9794,24.9673,24.9674,24.8636,24.6583,24.7706,24.7553,24.7356,24.8009,24.7445,24.7543,24.7430,
Runtime unhalted [s],26.9896,26.9501,27.0343,26.9357,26.9984,26.9939,26.9567,26.8872,26.6436,26.7193,26.6743,26.7090,26.7790,10.0500,10.0467,26.7189,20.8457,20.8051,26.9832,26.8988,26.9551,26.9532,26.9121,26.8499,26.6599,26.7256,26.6966,26.7256,26.7915,26.7517,26.7587,26.7398,
Clock [MHz],2582.8599,2582.9961,2586.6294,2584.3165,2584.5924,2585.3676,2582.0164,2583.7094,2582.6668,2580.5463,2580.9931,2582.8483,2584.4030,2582.5920,2583.9244,2585.1060,2583.2743,2581.7471,2586.6223,2584.4044,2584.6444,2585.3819,2582.0229,2583.5370,2582.6203,2580.5279,2580.9813,2582.8759,2584.3583,2584.5011,2585.2987,2585.0468,
CPI,3.5534,3.6195,3.5954,3.6011,3.5969,3.6039,3.6016,3.5993,3.5407,3.5263,3.5303,3.5266,3.5293,3.5327,3.5183,3.5471,3.5730,3.6140,3.6032,3.6023,3.6111,3.6089,3.6041,3.6078,3.5433,3.5357,3.5328,3.5280,3.5302,3.5315,3.5293,3.5626,
Issued UOPs,32807710000,32114460000,32458550000,32273580000,32397910000,32322990000,32294170000,32225640000,32428610000,32665220000,32574430000,32652210000,32725170000,12267300000,12313520000,32470590000,25176640000,24815520000,32306620000,32199890000,32191440000,32209320000,32197240000,32085300000,32415390000,32577680000,32567880000,32651950000,32720580000,32652620000,32681020000,32335590000,
Merged UOPs,7336500,7392583,7441703,7471446,7521283,7560580,7600628,7623063,7677816,7740594,7762092,7789574,7881320,2957596,2971666,8000621,6202541,6227646,8087879,8116097,8166620,8198344,8248309,8273556,8338890,8370864,8426479,8449803,8525712,8534118,8573029,8653452,
Executed UOPs,29175780000,28751070000,28956250000,28837770000,28901670000,28861060000,28852470000,28798900000,28945250000,29083020000,29036910000,29081980000,29112240000,10920960000,10951600000,28937470000,16086380000,15836410000,20632550000,20561750000,20573610000,20576950000,20560910000,20497740000,20696050000,20818180000,20793600000,20856660000,20916610000,20867590000,20874030000,20679070000,
Retired UOPs,32397600000,31680680000,32031710000,31842710000,31967950000,31891080000,31863910000,31793050000,32055620000,32296570000,32200390000,32281070000,32350140000,12127990000,12178830000,32086230000,24853360000,24483290000,31874300000,31769880000,31756720000,31775560000,31767330000,31648190000,32038590000,32202940000,32192530000,32279510000,32346320000,32278380000,32309430000,31944420000,
TABLE,Region coo,Group 1 Metric STAT,UOPS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runtime (RDTSC) [s] STAT,795.3723,24.6436,25.0605,24.8554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runtime unhalted [s] STAT,813.1392,10.0467,27.0343,25.4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock [MHz] STAT,82673.4122,2580.5279,2586.6294,2583.5441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPI STAT,114.1402,3.5183,3.6195,3.5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issued UOPs STAT,982776740000,12267300000,32807710000,30711773125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merged UOPs STAT,242122404,2957596,8653452,7.566325e+06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Executed UOPs STAT,749032490000,10920960000,29175780000,2.340727e+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retired UOPs STAT,970566280000,12127990000,32397600000,30330196250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
