STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Haswell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.39426764 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region coo,Group 1 Raw,UOPS,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
TABLE,Region coo,Group 1 Metric,UOPS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
Runtime (RDTSC) [s],24.8645,24.8757,24.8330,24.7586,24.7871,24.8446,24.8034,24.7215,24.3713,24.4954,24.5036,24.5248,24.5424,24.5058,24.5165,24.5041,24.7864,24.8202,24.7427,24.6659,24.7036,24.7674,24.7458,24.6478,24.4025,24.4883,24.5171,24.5214,24.5471,24.5465,24.5738,24.5318,
Runtime unhalted [s],26.7434,26.8087,26.7634,26.6971,26.7069,26.7737,26.7423,26.6383,26.3304,26.3975,26.4012,26.4555,26.4771,26.4635,26.4978,26.4930,26.6891,26.7457,26.6633,26.6046,26.6390,26.7169,26.6918,26.5641,26.3680,26.3969,26.4277,26.4713,26.5020,26.5114,26.5557,26.5120,
Clock [MHz],2581.2088,2582.0878,2582.2648,2585.2961,2580.9387,2583.9563,2583.0725,2583.4650,2579.8873,2576.9503,2578.1022,2580.3728,2582.0333,2581.6395,2585.4257,2585.6277,2581.2563,2582.1204,2582.2963,2585.4083,2581.0931,2583.9633,2583.0977,2583.6031,2579.7607,2576.9409,2578.1453,2580.4544,2582.0467,2581.5710,2585.4198,2585.6054,
CPI,9.4688,9.6238,9.9623,10.9290,10.2721,9.9260,10.3003,11.4206,6.0246,5.8061,5.7883,5.7830,5.7778,5.7478,5.8686,5.8218,10.2770,10.0624,10.3335,11.3842,10.7830,10.3770,10.6326,11.7644,5.9745,5.8294,5.7725,5.7662,5.7732,5.7074,5.8496,5.8452,
Issued UOPs,13336700000,13144280000,12666740000,11506450000,12258260000,12722160000,12233350000,10974940000,20731870000,21579580000,21646420000,21711380000,21744130000,21847950000,21425200000,21594890000,12236370000,12502290000,12151750000,10986570000,11626370000,12125080000,11812950000,10572580000,20927100000,21478370000,21711790000,21776040000,21773700000,22032410000,21525240000,21507260000,
Merged UOPs,7341494,7408232,7543850,7525476,7553193,7562851,7636387,7637419,7710500,7751555,7791470,7800817,7866600,7912778,7932070,8004287,7993872,8093456,8093066,8157648,8179203,8205702,8261322,8343708,8319571,8420790,8445437,8455784,8515440,8560386,8648002,8657492,
Executed UOPs,8932519000,8813034000,8510834000,7767949000,8240513000,8523299000,8227785000,7411475000,13652630000,14147310000,14204790000,14238840000,14246990000,14326080000,14043180000,14134670000,7946171000,8126206000,7895755000,7136595000,7555546000,7891323000,7675959000,6901915000,13565600000,13971060000,14110530000,14153730000,14167470000,14320960000,14006750000,14013600000,
Retired UOPs,13317020000,13126480000,12643130000,11485190000,12236540000,12701380000,12212940000,10954400000,20711600000,21556290000,21623630000,21688990000,21722100000,21825830000,21402240000,21571180000,12215330000,12487840000,12132050000,10967660000,11606840000,12104460000,11793220000,10553390000,20906060000,21454980000,21687000000,21753520000,21751160000,22009760000,21500660000,21483560000,
TABLE,Region coo,Group 1 Metric STAT,UOPS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Sum,Min,Max,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runtime (RDTSC) [s] STAT,788.4606,24.3713,24.8757,24.6394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runtime unhalted [s] STAT,850.4493,26.3304,26.8087,26.5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock [MHz] STAT,82625.1115,2576.9409,2585.6277,2582.0347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPI STAT,260.6530,5.7074,11.7644,8.1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issued UOPs STAT,537870170000,10572580000,22032410000,1.680844e+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merged UOPs STAT,256329858,7341494,8657492,8.010308e+06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Executed UOPs STAT,352861068000,6901915000,14326080000,11026908375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retired UOPs STAT,537186430000,10553390000,22009760000,1.678708e+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
