STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Haswell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.394305359 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region csr,Group 1 Raw,UOPS,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
TABLE,Region csr,Group 1 Metric,UOPS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
Runtime (RDTSC) [s],1.1105,1.0850,1.1027,1.0388,1.1238,1.0994,1.0693,1.0152,0.7529,0.9120,0.8740,0.8872,0.8839,0.9129,0.8973,0.8412,1.0780,1.0435,1.0716,0.9677,1.0835,1.0548,1.0467,0.9660,0.7763,0.9326,0.8715,0.9011,0.9059,0.9127,0.9051,0.8856,
Runtime unhalted [s],1.2970,1.2818,1.3178,1.2447,1.3403,1.3125,1.2940,1.2434,0.9953,1.1339,1.1036,1.1134,1.1082,1.1196,1.1142,1.0736,1.2919,1.2564,1.2753,1.1737,1.2933,0.7164,1.2631,1.1900,1.0113,1.1511,1.0950,1.1212,1.1329,1.1238,1.1223,1.1125,
Clock [MHz],2570.8876,2572.0200,2574.4401,2573.6053,2570.3246,2568.4908,2570.4295,2566.6400,2561.4220,2563.7537,2573.4342,2567.3617,2568.7565,2564.7539,2568.3215,2571.3538,2572.9611,2569.3954,2574.3733,2574.5134,2569.0936,2558.5816,2568.9605,2566.9907,2560.3026,2562.9574,2569.2582,2565.4222,2566.9198,2564.6366,2568.7275,2570.1547,
CPI,2.7626,2.2922,2.5488,2.5425,2.5418,2.5660,2.5894,2.5987,2.6598,2.5773,2.4051,2.5815,2.5606,2.5588,2.5534,2.5384,2.4728,2.4982,2.4836,2.4623,2.4923,2.4886,2.5056,2.5172,2.4874,2.4703,2.4507,2.4385,2.4781,2.4500,2.3492,2.2559,
Issued UOPs,2156683000,2299604000,2256293000,2122904000,2300099000,2232709000,2191335000,2088279000,1600146000,1908433000,1917051000,1868841000,1868544000,1888655000,1879053000,1801846000,2244065000,2152889000,2200267000,2020582000,2229670000,1232635000,2166295000,2022507000,1681451000,1975775000,1883152000,1932937000,1941369000,1930977000,1971687000,1979677000,
Merged UOPs,7344077,7403645,7450734,7471299,7539787,7553511,7585985,7605490,7703798,7732181,7777859,7809937,7828715,7854082,7932071,7991467,8005487,8044200,8107011,8152617,8167743,4586858,8233318,8256580,8345019,8403840,8419025,8449185,8467934,8512769,8625039,8635155,
Executed UOPs,1477159000,1719983000,1612771000,1534006000,1642242000,1596706000,1555305000,1494168000,1177179000,1367167000,1413166000,1342506000,1343371000,1362476000,1358751000,1324291000,1564566000,1494906000,1528289000,1410180000,1544711000,856797500,1504452000,1406361000,1189217000,1385499000,1323817000,1360845000,1357863000,1356349000,1408126000,1430166000,
Retired UOPs,2163651000,2345987000,2280448000,2147413000,2322943000,2253668000,2212696000,2109979000,1621546000,1929327000,1952544000,1889430000,1890018000,1910602000,1901122000,1825094000,2267747000,2180333000,2228648000,2048848000,2257461000,1248615000,2192947000,2048350000,1710996000,2002197000,1910134000,1962024000,1967701000,1959421000,2004895000,2023905000,
