STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel Xeon Haswell EN/EP/EX processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,2.394347011 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Region csr,Group 1 Raw,UOPS,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Info,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
TABLE,Region csr,Group 1 Metric,UOPS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 26,Core 27,Core 28,Core 29,Core 30,Core 31,
Runtime (RDTSC) [s],2.6902,2.7493,2.7178,2.7042,2.6328,2.7226,2.7156,2.6582,2.2119,2.3176,2.3581,2.2859,2.3358,2.3425,2.3484,2.2619,2.6070,2.7349,2.7266,2.7025,2.6408,2.7241,2.7034,2.6601,2.2275,2.3407,2.3636,2.3199,2.3731,2.3288,2.3560,2.2855,
Runtime unhalted [s],3.0092,3.0900,3.0589,3.0575,2.9999,3.0674,3.0596,3.0005,2.5795,2.6488,2.6791,2.4519,2.6567,2.6897,2.6793,2.5933,2.9755,3.0832,3.0682,3.0568,3.0112,3.0768,3.0818,3.0149,2.6008,2.6710,2.6993,2.6593,2.6969,2.6823,2.6911,2.6298,
Clock [MHz],2573.0342,2575.4760,2574.5402,2575.4773,2574.3030,2571.9626,2571.4884,2574.4006,2567.5255,2568.5135,2564.4572,2566.1728,2568.4011,2572.0044,2575.4700,2576.6662,2575.8525,2575.5855,2574.0052,2575.2750,2574.0498,2572.6377,2572.4942,2574.9647,2567.8642,2568.0245,2564.6291,2567.3652,2567.8029,2573.5662,2575.3599,2577.3002,
CPI,1.4620,1.4721,1.4716,1.4737,1.4750,1.4732,1.4725,1.4757,1.4253,1.4271,1.4318,1.4181,1.4278,1.4390,1.4357,1.4177,1.4680,1.4724,1.4706,1.4713,1.4720,1.4704,1.4687,1.4724,1.4279,1.4314,1.4338,1.4265,1.4346,1.4345,1.4361,1.4228,
Issued UOPs,5880418000,6072995000,5976319000,5957360000,5762703000,5992415000,5970020000,5756791000,4694536000,4915621000,4986998000,4555253000,4933430000,4976245000,4959825000,4783480000,5720755000,6037582000,6000149000,5957970000,5800891000,6027564000,6054282000,5809436000,4737835000,4949733000,5025353000,4940019000,5014097000,4966753000,4984143000,4859644000,
Merged UOPs,7383134,7397158,7455272,7493209,7518723,7647732,7612495,7662385,7694432,7718390,7770211,7315083,7865743,7897925,7961054,8015860,8008940,8043248,8084748,8126206,8176490,8200233,8247530,8302658,8324586,8355994,8412347,8439675,8480457,8528222,8562360,8641508,
Executed UOPs,6202548000,6315686000,6251075000,6241126000,6117616000,6261534000,6243638000,6115965000,5440766000,5581694000,5628782000,5195057000,5591642000,5627364000,5613685000,5496175000,5264362000,5463588000,5439241000,5412690000,5314743000,5456309000,5470662000,5317017000,4667080000,4791240000,4839863000,4786170000,4830711000,4805309000,4815530000,4741056000,
Retired UOPs,6400793000,6594457000,6496466000,6477288000,6280884000,6511078000,6490166000,6275186000,5206597000,5426631000,5497838000,5034140000,5444370000,5486284000,5470499000,5292804000,6238621000,6557944000,6520508000,6478299000,6320258000,6548000000,6575147000,6328746000,5249994000,5460484000,5536849000,5450858000,5525010000,5476977000,5495146000,5369831000,
